playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID,stint,Glf,Gcf,Grf,age
cullero01,1913,10,18,USA,TN,Nashville,Roy,Cullenbine,Roy Joseph,190,73,B,R,4/19/1938,9/28/1947,cullr101,cullero01,1943,1,0,0,121,30
culloni02,1900,10,16,USA,MO,St. Louis,Nick,Cullop,Henry Nicholas,200,72,R,R,4/14/1926,9/27/1931,culln102,culloni02,1930,1,0,5,0,30
culloni02,1900,10,16,USA,MO,St. Louis,Nick,Cullop,Henry Nicholas,200,72,R,R,4/14/1926,9/27/1931,culln102,culloni02,1927,1,2,0,3,27
culloni02,1900,10,16,USA,MO,St. Louis,Nick,Cullop,Henry Nicholas,200,72,R,R,4/14/1926,9/27/1931,culln102,culloni02,1931,1,83,0,0,31
culloni02,1900,10,16,USA,MO,St. Louis,Nick,Cullop,Henry Nicholas,200,72,R,R,4/14/1926,9/27/1931,culln102,culloni02,1927,2,0,13,7,27
culloni02,1900,10,16,USA,MO,St. Louis,Nick,Cullop,Henry Nicholas,200,72,R,R,4/14/1926,9/27/1931,culln102,culloni02,1929,1,5,6,2,29
cummica01,1848,10,18,USA,MA,Ware,Candy,Cummings,William Arthur,120,69,R,R,1872-04-22,1877-08-18,cummc101,cummica01,1874,1,0,0,1,26
cummica01,1848,10,18,USA,MA,Ware,Candy,Cummings,William Arthur,120,69,R,R,1872-04-22,1877-08-18,cummc101,cummica01,1872,1,1,0,1,24
cummica01,1848,10,18,USA,MA,Ware,Candy,Cummings,William Arthur,120,69,R,R,1872-04-22,1877-08-18,cummc101,cummica01,1875,1,2,4,0,27
cummica01,1848,10,18,USA,MA,Ware,Candy,Cummings,William Arthur,120,69,R,R,1872-04-22,1877-08-18,cummc101,cummica01,1877,1,0,1,2,29
cunnibe01,1865,11,25,USA,DE,Wilmington,Bert,Cunningham,Elmer Ellsworth,147,66,R,R,1887-09-15,4/28/1901,cunnb103,cunnibe01,1897,1,0,0,2,32
cunnibe01,1865,11,25,USA,DE,Wilmington,Bert,Cunningham,Elmer Ellsworth,147,66,R,R,1887-09-15,4/28/1901,cunnb103,cunnibe01,1888,1,1,0,0,23
cunnibe01,1865,11,25,USA,DE,Wilmington,Bert,Cunningham,Elmer Ellsworth,147,66,R,R,1887-09-15,4/28/1901,cunnb103,cunnibe01,1895,1,0,0,1,30
cunnibe01,1865,11,25,USA,DE,Wilmington,Bert,Cunningham,Elmer Ellsworth,147,66,R,R,1887-09-15,4/28/1901,cunnb103,cunnibe01,1889,1,0,1,1,24
cunnibe01,1865,11,25,USA,DE,Wilmington,Bert,Cunningham,Elmer Ellsworth,147,66,R,R,1887-09-15,4/28/1901,cunnb103,cunnibe01,1890,2,1,0,3,25
cunnibe01,1865,11,25,USA,DE,Wilmington,Bert,Cunningham,Elmer Ellsworth,147,66,R,R,1887-09-15,4/28/1901,cunnb103,cunnibe01,1890,1,0,0,1,25
cunnibe01,1865,11,25,USA,DE,Wilmington,Bert,Cunningham,Elmer Ellsworth,147,66,R,R,1887-09-15,4/28/1901,cunnb103,cunnibe01,1891,1,0,2,0,26
cunnibe01,1865,11,25,USA,DE,Wilmington,Bert,Cunningham,Elmer Ellsworth,147,66,R,R,1887-09-15,4/28/1901,cunnb103,cunnibe01,1899,1,0,0,3,34
cunnibi02,1894,7,30,USA,CA,San Francisco,Bill,Cunningham,William Aloysius,155,68,R,R,7/14/1921,9/28/1924,cunnb102,cunnibi02,1923,1,10,58,0,29
cunnibi02,1894,7,30,USA,CA,San Francisco,Bill,Cunningham,William Aloysius,155,68,R,R,7/14/1921,9/28/1924,cunnb102,cunnibi02,1924,1,95,15,0,30
cunnibi02,1894,7,30,USA,CA,San Francisco,Bill,Cunningham,William Aloysius,155,68,R,R,7/14/1921,9/28/1924,cunnb102,cunnibi02,1922,1,2,68,0,28
cunnibi02,1894,7,30,USA,CA,San Francisco,Bill,Cunningham,William Aloysius,155,68,R,R,7/14/1921,9/28/1924,cunnb102,cunnibi02,1921,1,1,18,1,27
cunnibr01,1905,9,29,USA,CA,San Francisco,Bruce,Cunningham,Bruce Lee,165,70,R,R,5/7/1929,8/5/1932,cunnb104,cunnibr01,1929,1,1,0,0,24
cunnige01,1894,7,13,USA,MN,Sturgeon Lake,George,Cunningham,George Harold,185,71,R,R,4/14/1916,5/2/1921,cunng101,cunnige01,1921,1,0,0,1,27
cunnige01,1894,7,13,USA,MN,Sturgeon Lake,George,Cunningham,George Harold,185,71,R,R,4/14/1916,5/2/1921,cunng101,cunnige01,1918,1,0,2,18,24
cuppyni01,1869,7,3,USA,OH,Washington Township,Nig,Cuppy,George Joseph,160,67,R,R,1892-04-16,8/7/1901,cuppn101,cuppyni01,1901,1,4,0,0,32
cuppyni01,1869,7,3,USA,OH,Washington Township,Nig,Cuppy,George Joseph,160,67,R,R,1892-04-16,8/7/1901,cuppn101,cuppyni01,1893,1,0,0,2,24
cuppyni01,1869,7,3,USA,OH,Washington Township,Nig,Cuppy,George Joseph,160,67,R,R,1892-04-16,8/7/1901,cuppn101,cuppyni01,1892,1,0,0,3,23
cuppyni01,1869,7,3,USA,OH,Washington Township,Nig,Cuppy,George Joseph,160,67,R,R,1892-04-16,8/7/1901,cuppn101,cuppyni01,1894,1,0,0,1,25
cuppyni01,1869,7,3,USA,OH,Washington Township,Nig,Cuppy,George Joseph,160,67,R,R,1892-04-16,8/7/1901,cuppn101,cuppyni01,1896,1,0,0,1,27
curtier01,1861,12,27,USA,MI,Coldwater,Jim,Curtiss,Ervin Duane,157,68,L,L,1891-07-15,1891-09-22,curte101,curtier01,1891,1,0,24,3,30
curtier01,1861,12,27,USA,MI,Coldwater,Jim,Curtiss,Ervin Duane,157,68,L,L,1891-07-15,1891-09-22,curte101,curtier01,1891,2,0,20,9,30
curtige01,1883,5,5,USA,WV,Bethany,Gene,Curtis,Eugene Holmes,220,75,R,R,9/21/1903,9/26/1903,curtg101,curtige01,1903,1,5,0,0,20
curtrgu01,1912,10,18,USA,MO,Holliday,Guy,Curtright,Guy Paxton,200,71,R,R,4/21/1943,7/18/1946,curtg102,curtrgu01,1944,1,35,0,17,32
curtrgu01,1912,10,18,USA,MO,Holliday,Guy,Curtright,Guy Paxton,200,71,R,R,4/21/1943,7/18/1946,curtg102,curtrgu01,1945,1,26,46,13,33
curtrgu01,1912,10,18,USA,MO,Holliday,Guy,Curtright,Guy Paxton,200,71,R,R,4/21/1943,7/18/1946,curtg102,curtrgu01,1946,1,2,2,11,34
curtrgu01,1912,10,18,USA,MO,Holliday,Guy,Curtright,Guy Paxton,200,71,R,R,4/21/1943,7/18/1946,curtg102,curtrgu01,1943,1,128,0,0,31
cushmed01,1852,3,27,USA,OH,Eagleville,Ed,Cushman,Edgar Leander,177,72,R,L,1883-07-06,1890-10-11,cushe101,cushmed01,1887,1,0,1,0,35
cushmed01,1852,3,27,USA,OH,Eagleville,Ed,Cushman,Edgar Leander,177,72,R,L,1883-07-06,1890-10-11,cushe101,cushmed01,1883,1,1,0,0,31
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1884,1,0,44,0,39
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1871,1,27,0,0,26
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1882,1,60,0,0,37
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1873,1,51,0,0,28
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1874,1,55,2,0,29
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1872,1,47,0,0,27
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1883,1,18,1,1,38
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1876,1,63,0,0,31
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1877,1,12,0,0,32
cuthbne01,1845,6,20,USA,PA,Philadelphia,Ned,Cuthbert,Edgar Edward,140,66,R,R,1871-05-20,1884-09-04,cuthn101,cuthbne01,1875,1,65,2,0,30
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1934,1,0,136,6,36
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1921,1,0,0,1,23
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1936,1,22,105,14,38
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1930,1,29,0,131,32
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1925,1,0,25,129,27
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1924,1,78,4,35,26
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1931,1,0,66,84,33
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1933,1,35,15,19,35
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1928,1,13,7,108,30
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1937,1,41,47,16,39
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1932,1,0,49,60,34
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1935,1,0,41,2,37
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1938,1,8,17,43,40
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1923,1,10,3,0,25
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1927,1,12,49,13,29
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1926,1,62,79,18,28
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1929,1,16,8,114,31
cuyleki01,1898,8,30,USA,MI,Harrisville,Kiki,Cuyler,Hazen Shirley,180,70,R,R,9/29/1921,9/14/1938,cuylk101,cuyleki01,1935,2,5,49,3,37
dagrean01,1934,8,22,USA,MA,Newburyport,Angelo,Dagres,Angelo George,175,71,L,L,9/11/1955,9/25/1955,dagra101,dagrean01,1955,1,1,0,4,21
dahlebi01,1870,1,5,USA,NY,Nelliston,Bill,Dahlen,William Frederick,180,69,R,R,1891-04-22,10/12/1911,dahlb102,dahlebi01,1891,1,30,0,7,21
dahlebi01,1870,1,5,USA,NY,Nelliston,Bill,Dahlen,William Frederick,180,69,R,R,1891-04-22,10/12/1911,dahlb102,dahlebi01,1895,1,0,1,0,25
dahlebi01,1870,1,5,USA,NY,Nelliston,Bill,Dahlen,William Frederick,180,69,R,R,1891-04-22,10/12/1911,dahlb102,dahlebi01,1893,1,5,8,4,23
dahlebi01,1870,1,5,USA,NY,Nelliston,Bill,Dahlen,William Frederick,180,69,R,R,1891-04-22,10/12/1911,dahlb102,dahlebi01,1905,1,1,0,0,35
dahlebi01,1870,1,5,USA,NY,Nelliston,Bill,Dahlen,William Frederick,180,69,R,R,1891-04-22,10/12/1911,dahlb102,dahlebi01,1892,1,0,2,0,22
dailejo01,1853,10,26,USA,NY,Brooklyn,John,Dailey,John J.,145,67,,,1875-04-29,1875-07-19,dailj101,dailejo01,1875,2,0,0,2,22
dailevi01,1864,12,25,USA,NY,Osceola,Vince,Dailey,Vincent Perry,200,72,R,R,1890-04-21,1890-07-19,dailv101,dailevi01,1890,1,0,0,64,26
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1891,1,0,0,3,27
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1886,1,1,0,0,22
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1888,1,0,0,5,24
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1892,1,2,3,8,28
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1890,1,0,0,1,26
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1893,1,2,0,7,29
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1885,1,1,3,2,21
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1889,1,1,3,2,25
dailyco01,1864,9,11,USA,MA,Blackstone,Con,Daily,Cornelius F.,192,72,L,R,1885-05-06,1896-07-05,dailc101,dailyco01,1895,1,1,0,0,31
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1887,2,0,0,77,25
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1890,1,0,0,64,28
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1887,1,1,20,1,25
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1891,2,0,0,21,29
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1886,1,13,11,32,24
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1890,3,0,2,9,28
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1888,1,0,0,100,26
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1889,1,136,0,0,27
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1890,2,1,0,2,28
dailyed01,1862,9,7,USA,RI,Providence,Ed,Daily,Edward M.,174,70,R,R,1885-05-04,1891-07-14,daile101,dailyed01,1891,1,2,0,5,29
dailyhu01,1847,7,17,Ireland,,,Hugh,Daily,Hugh,180,74,R,R,1882-05-01,1887-08-21,dailh101,dailyhu01,1883,1,0,0,1,36
dailyhu01,1847,7,17,Ireland,,,Hugh,Daily,Hugh,180,74,R,R,1882-05-01,1887-08-21,dailh101,dailyhu01,1884,1,2,0,0,37
daisege01,1857,3,9,USA,NJ,Gloucester,George,Daisy,George R.,140,67,,,1884-05-31,1884-05-31,daisg101,daisege01,1884,1,1,0,0,27
daleybi01,1868,6,27,USA,NY,Poughkeepsie,Bill,Daley,William,140,67,,L,1889-07-17,1891-06-30,daleb101,daleybi01,1891,1,2,0,0,23
daleybi01,1868,6,27,USA,NY,Poughkeepsie,Bill,Daley,William,140,67,,L,1889-07-17,1891-06-30,daleb101,daleybi01,1890,1,2,0,1,22
daleyju01,1884,3,14,USA,CT,South Coventry,Jud,Daley,Judson Lawrence,172,68,L,R,9/19/1911,7/16/1912,dalej101,daleyju01,1912,1,24,24,7,28
daleyju01,1884,3,14,USA,CT,South Coventry,Jud,Daley,Judson Lawrence,172,68,L,R,9/19/1911,7/16/1912,dalej101,daleyju01,1911,1,16,0,0,27
daleyto01,1884,11,13,USA,PA,Du Bois,Tom,Daley,Thomas Francis,168,65,L,R,8/29/1908,7/9/1915,dalet101,daleyto01,1915,1,1,0,1,31
daleyto01,1884,11,13,USA,PA,Du Bois,Tom,Daley,Thomas Francis,168,65,L,R,8/29/1908,7/9/1915,dalet101,daleyto01,1914,1,14,10,0,30
daleyto01,1884,11,13,USA,PA,Du Bois,Tom,Daley,Thomas Francis,168,65,L,R,8/29/1908,7/9/1915,dalet101,daleyto01,1908,1,0,0,13,24
daleyto01,1884,11,13,USA,PA,Du Bois,Tom,Daley,Thomas Francis,168,65,L,R,8/29/1908,7/9/1915,dalet101,daleyto01,1914,2,28,29,0,30
daleyto01,1884,11,13,USA,PA,Du Bois,Tom,Daley,Thomas Francis,168,65,L,R,8/29/1908,7/9/1915,dalet101,daleyto01,1913,1,0,38,0,29
dalledo01,1913,10,3,USA,PA,Reading,Dom,Dallessandro,Nicholas Dominic,168,66,L,L,4/24/1937,9/24/1947,dalld101,dalledo01,1942,1,31,32,4,29
dalledo01,1913,10,3,USA,PA,Reading,Dom,Dallessandro,Nicholas Dominic,168,66,L,L,4/24/1937,9/24/1947,dalld101,dalledo01,1947,1,28,0,0,34
dalledo01,1913,10,3,USA,PA,Reading,Dom,Dallessandro,Nicholas Dominic,168,66,L,L,4/24/1937,9/24/1947,dalld101,dalledo01,1946,1,16,0,4,33
dalledo01,1913,10,3,USA,PA,Reading,Dom,Dallessandro,Nicholas Dominic,168,66,L,L,4/24/1937,9/24/1947,dalld101,dalledo01,1943,1,31,14,0,30
dalledo01,1913,10,3,USA,PA,Reading,Dom,Dallessandro,Nicholas Dominic,168,66,L,L,4/24/1937,9/24/1947,dalld101,dalledo01,1937,1,30,1,4,24
dalledo01,1913,10,3,USA,PA,Reading,Dom,Dallessandro,Nicholas Dominic,168,66,L,L,4/24/1937,9/24/1947,dalld101,dalledo01,1940,1,74,0,0,27
dalledo01,1913,10,3,USA,PA,Reading,Dom,Dallessandro,Nicholas Dominic,168,66,L,L,4/24/1937,9/24/1947,dalld101,dalledo01,1941,1,69,62,0,28
dalledo01,1913,10,3,USA,PA,Reading,Dom,Dallessandro,Nicholas Dominic,168,66,L,L,4/24/1937,9/24/1947,dalld101,dalledo01,1944,1,91,16,0,31
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1881,1,82,0,0,24
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1885,1,112,1,0,28
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1886,1,82,0,0,29
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1888,1,56,0,1,31
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1891,1,32,0,0,34
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1878,1,61,0,0,21
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1883,1,80,0,0,26
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1880,1,86,0,0,23
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1879,1,66,1,4,22
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1882,1,84,0,0,25
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1884,1,111,0,0,27
dalryab01,1857,9,9,USA,WI,Gratiot,Abner,Dalrymple,Abner Frank,175,70,L,R,1878-05-01,1891-10-02,dalra101,dalryab01,1887,1,92,0,0,30
daltoja01,1885,7,3,USA,TN,Henderson,Jack,Dalton,Tolbert Percy,145,68,R,R,6/20/1910,5/17/1916,daltj101,daltoja01,1914,1,5,109,2,29
daltoja01,1885,7,3,USA,TN,Henderson,Jack,Dalton,Tolbert Percy,145,68,R,R,6/20/1910,5/17/1916,daltj101,daltoja01,1915,1,10,60,52,30
daltoja01,1885,7,3,USA,TN,Henderson,Jack,Dalton,Tolbert Percy,145,68,R,R,6/20/1910,5/17/1916,daltj101,daltoja01,1910,1,0,0,72,25
daltoja01,1885,7,3,USA,TN,Henderson,Jack,Dalton,Tolbert Percy,145,68,R,R,6/20/1910,5/17/1916,daltj101,daltoja01,1916,1,1,0,3,31
dalyjo01,1868,9,21,USA,PA,Conshohocken,Joe,Daly,Joseph John,157,68,,R,1890-09-19,1892-08-13,dalyj101,dalyjo01,1890,1,3,8,3,22
dalyjo01,1868,9,21,USA,PA,Conshohocken,Joe,Daly,Joseph John,157,68,,R,1890-09-19,1892-08-13,dalyj101,dalyjo01,1891,1,0,0,1,23
dalysu01,1865,1,6,USA,NY,Port Henry,Sun,Daly,James J.,165,68,L,,1892-09-30,1892-10-15,dalys101,dalysu01,1892,1,10,3,0,27
dalyto01,1866,2,7,USA,PA,Philadelphia,Tom,Daly,Thomas Peter,170,67,B,R,1884-06-09,9/27/1903,dalyt101,dalyto01,1888,1,0,1,3,22
dalyto01,1866,2,7,USA,PA,Philadelphia,Tom,Daly,Thomas Peter,170,67,B,R,1884-06-09,9/27/1903,dalyt101,dalyto01,1900,1,1,0,1,34
dalyto01,1866,2,7,USA,PA,Philadelphia,Tom,Daly,Thomas Peter,170,67,B,R,1884-06-09,9/27/1903,dalyt101,dalyto01,1892,1,5,13,12,26
dalyto01,1866,2,7,USA,PA,Philadelphia,Tom,Daly,Thomas Peter,170,67,B,R,1884-06-09,9/27/1903,dalyt101,dalyto01,1887,1,2,3,3,21
dalyto01,1866,2,7,USA,PA,Philadelphia,Tom,Daly,Thomas Peter,170,67,B,R,1884-06-09,9/27/1903,dalyt101,dalyto01,1890,1,0,0,1,24
dalyto01,1866,2,7,USA,PA,Philadelphia,Tom,Daly,Thomas Peter,170,67,B,R,1884-06-09,9/27/1903,dalyt101,dalyto01,1891,1,0,0,7,25
dalyto01,1866,2,7,USA,PA,Philadelphia,Tom,Daly,Thomas Peter,170,67,B,R,1884-06-09,9/27/1903,dalyt101,dalyto01,1889,1,1,0,2,23
dalyto02,1891,12,12,CAN,NB,St. John,Tom,Daly,Thomas Daniel,171,71,R,R,9/23/1913,9/27/1921,dalyt102,dalyto02,1916,1,0,0,1,25
dalyto02,1891,12,12,CAN,NB,St. John,Tom,Daly,Thomas Daniel,171,71,R,R,9/23/1913,9/27/1921,dalyt102,dalyto02,1914,1,14,0,10,23
daniebe01,1882,10,31,USA,IL,Danville,Bert,Daniels,Bernard Elmer,180,69,R,R,6/25/1910,10/5/1914,danib101,daniebe01,1911,1,8,86,26,29
daniebe01,1882,10,31,USA,IL,Danville,Bert,Daniels,Bernard Elmer,180,69,R,R,6/25/1910,10/5/1914,danib101,daniebe01,1910,1,79,6,0,28
daniebe01,1882,10,31,USA,IL,Danville,Bert,Daniels,Bernard Elmer,180,69,R,R,6/25/1910,10/5/1914,danib101,daniebe01,1914,1,11,26,38,32
daniebe01,1882,10,31,USA,IL,Danville,Bert,Daniels,Bernard Elmer,180,69,R,R,6/25/1910,10/5/1914,danib101,daniebe01,1913,1,0,0,87,31
daniebe01,1882,10,31,USA,IL,Danville,Bert,Daniels,Bernard Elmer,180,69,R,R,6/25/1910,10/5/1914,danib101,daniebe01,1912,1,92,0,39,30
danieja02,1927,12,21,USA,PA,Chester,Jack,Daniels,Harold Jack,165,70,L,L,4/18/1952,9/28/1952,danij102,danieja02,1952,1,13,0,75,25
daniela01,1862,7,14,USA,MA,Newton,Law,Daniels,Lawrence Long,170,70,R,R,1887-04-25,1888-10-07,danil101,daniela01,1887,1,10,5,0,25
daniela01,1862,7,14,USA,MA,Newton,Law,Daniels,Lawrence Long,170,70,R,R,1887-04-25,1888-10-07,danil101,daniela01,1888,1,14,9,7,26
darkal01,1922,1,7,USA,OK,Comanche,Al,Dark,Alvin Ralph,185,71,R,R,7/14/1946,10/2/1960,darka101,darkal01,1946,1,1,0,0,24
darkal01,1922,1,7,USA,OK,Comanche,Al,Dark,Alvin Ralph,185,71,R,R,7/14/1946,10/2/1960,darka101,darkal01,1953,1,13,0,4,31
darlide01,1861,12,21,USA,PA,Erie,Dell,Darling,Conrad,170,68,R,R,1883-07-03,1891-09-10,darld101,darlide01,1887,1,0,0,20,26
darlide01,1861,12,21,USA,PA,Erie,Dell,Darling,Conrad,170,68,R,R,1883-07-03,1891-09-10,darld101,darlide01,1890,1,0,0,7,29
daubda01,1868,1,12,USA,OH,Middletown,Dan,Daub,Daniel William,160,70,R,R,1892-08-31,1897-07-09,daubd101,daubda01,1894,1,1,0,0,26
daussho01,1889,9,22,USA,IN,Indianapolis,Hooks,Dauss,George August,168,70,R,R,9/28/1912,9/19/1926,daush101,daussho01,1917,1,0,1,0,28
davidbi01,1884,5,10,USA,IN,Lafayette,Bill,Davidson,William Simpson,170,70,R,R,9/29/1909,9/18/1911,davib107,davidbi01,1911,1,0,74,0,27
